ID,User,Reaction Type,Reaction Date,INP_SYSDATE
12834,643,Emoticon,1588167162,2020-04-29 17:32:42
12835,728,Emoticon,1588166752,2020-04-29 17:25:52
12836,695,Comment,1588167183,2020-04-29 17:33:03
12837,636,Emoticon,1588165210,2020-04-29 17:00:10
12838,710,Comment,1588163672,2020-04-29 16:34:32
12839,17,Comment,1588164975,2020-04-29 16:56:15
12840,700,Emoticon,1588164340,2020-04-29 16:45:40
12841,731,Emoticon,1588164382,2020-04-29 16:46:22
12842,636,Comment,1588165629,2020-04-29 17:07:09
12843,415,Like,1588164704,2020-04-29 16:51:44
12844,71,Emoticon,1588167059,2020-04-29 17:30:59
12845,706,Comment,1588165166,2020-04-29 16:59:26
12846,465,Like,1588167835,2020-04-29 17:43:55
12847,729,Like,1588168299,2020-04-29 17:51:39
12848,73,Emoticon,1588166086,2020-04-29 17:14:46
12849,638,Like,1588165638,2020-04-29 17:07:18
12850,734,Emoticon,1588168663,2020-04-29 17:57:43
12851,668,Like,1588162262,2020-04-29 16:11:02
12852,833,Emoticon,1588164860,2020-04-29 16:54:20
12853,717,Comment,1588163226,2020-04-29 16:27:06
12854,638,Comment,1588168623,2020-04-29 17:57:03
12855,645,Emoticon,1588166966,2020-04-29 17:29:26
12856,465,Comment,1588167231,2020-04-29 17:33:51
12857,764,Comment,1588167510,2020-04-29 17:38:30
12858,695,Emoticon,1588162335,2020-04-29 16:12:15
12859,717,Emoticon,1588165519,2020-04-29 17:05:19
12860,695,Emoticon,1588160473,2020-04-29 15:41:13
12861,726,Comment,1588165038,2020-04-29 16:57:18
12862,66,Comment,1588162868,2020-04-29 16:21:08
12863,69,Emoticon,1588168006,2020-04-29 17:46:46
12864,727,Like,1588163594,2020-04-29 16:33:14
12865,676,Emoticon,1588163301,2020-04-29 16:28:21
12866,689,Comment,1588165450,2020-04-29 17:04:10
12867,689,Comment,1588165223,2020-04-29 17:00:23
12868,665,Like,1588161135,2020-04-29 15:52:15
12869,706,Comment,1588164613,2020-04-29 16:50:13
12870,668,Comment,1588163998,2020-04-29 16:39:58
12871,665,Emoticon,1588164450,2020-04-29 16:47:30
12872,715,Comment,1588166202,2020-04-29 17:16:42
12873,637,Like,1588164161,2020-04-29 16:42:41
12874,636,Like,1588166360,2020-04-29 17:19:20
12875,658,Emoticon,1588164718,2020-04-29 16:51:58
12876,673,Comment,1588162385,2020-04-29 16:13:05
12877,713,Emoticon,1588169556,2020-04-29 18:12:36
12878,721,Comment,1588165668,2020-04-29 17:07:48
12879,74,Comment,1588163528,2020-04-29 16:32:08
12880,75,Emoticon,1588165625,2020-04-29 17:07:05
12881,726,Comment,1588170244,2020-04-29 18:24:04
12882,650,Like,1588162479,2020-04-29 16:14:39
12883,75,Comment,1588168475,2020-04-29 17:54:35
12884,661,Emoticon,1588166599,2020-04-29 17:23:19
12885,702,Like,1588165392,2020-04-29 17:03:12
12886,727,Comment,1588166224,2020-04-29 17:17:04
12887,685,Comment,1588167071,2020-04-29 17:31:11
12888,70,Comment,1588165035,2020-04-29 16:57:15
12889,667,Emoticon,1588165217,2020-04-29 17:00:17
12890,714,Emoticon,1588167072,2020-04-29 17:31:12
12891,673,Like,1588164240,2020-04-29 16:44:00
12892,644,Emoticon,1588164220,2020-04-29 16:43:40
12893,65,Emoticon,1588165760,2020-04-29 17:09:20
12894,677,Emoticon,1588163154,2020-04-29 16:25:54
12895,725,Comment,1588164860,2020-04-29 16:54:20
12896,725,Comment,1588166490,2020-04-29 17:21:30
12897,663,Comment,1588165795,2020-04-29 17:09:55
12898,653,Like,1588164011,2020-04-29 16:40:11
12899,66,Emoticon,1588165816,2020-04-29 17:10:16
12900,685,Comment,1588162633,2020-04-29 16:17:13
12901,657,Emoticon,1588165654,2020-04-29 17:07:34
12902,717,Emoticon,1588162466,2020-04-29 16:14:26
12903,72,Like,1588162959,2020-04-29 16:22:39
12904,718,Comment,1588159584,2020-04-29 15:26:24
12905,707,Comment,1588163679,2020-04-29 16:34:39
12906,676,Like,1588166084,2020-04-29 17:14:44
12907,17,Like,1588163285,2020-04-29 16:28:05
12908,638,Comment,1588163994,2020-04-29 16:39:54
12909,68,Comment,1588167401,2020-04-29 17:36:41
12910,702,Like,1588161888,2020-04-29 16:04:48
12911,699,Comment,1588164543,2020-04-29 16:49:03
12912,711,Emoticon,1588164377,2020-04-29 16:46:17
12913,74,Emoticon,1588165622,2020-04-29 17:07:02
12914,643,Emoticon,1588164221,2020-04-29 16:43:41
12915,665,Like,1588168637,2020-04-29 17:57:17
12916,730,Emoticon,1588164165,2020-04-29 16:42:45
12917,639,Comment,1588166669,2020-04-29 17:24:29
12918,668,Emoticon,1588170250,2020-04-29 18:24:10
12919,709,Like,1588167969,2020-04-29 17:46:09
12920,686,Emoticon,1588166279,2020-04-29 17:17:59
12921,17,Emoticon,1588167004,2020-04-29 17:30:04
12922,693,Comment,1588163603,2020-04-29 16:33:23
12923,67,Comment,1588164043,2020-04-29 16:40:43
12924,732,Emoticon,1588162980,2020-04-29 16:23:00
12925,643,Like,1588164107,2020-04-29 16:41:47
12926,729,Comment,1588166139,2020-04-29 17:15:39
12927,680,Like,1588162454,2020-04-29 16:14:14
12928,641,Like,1588164411,2020-04-29 16:46:51
12929,652,Emoticon,1588164035,2020-04-29 16:40:35
12930,708,Like,1588165315,2020-04-29 17:01:55
12931,672,Comment,1588164665,2020-04-29 16:51:05
12932,665,Emoticon,1588166041,2020-04-29 17:14:01
12933,74,Emoticon,1588163271,2020-04-29 16:27:51
12934,650,Like,1588168486,2020-04-29 17:54:46
12935,649,Like,1588168342,2020-04-29 17:52:22
12936,661,Like,1588162263,2020-04-29 16:11:03
12937,66,Like,1588162665,2020-04-29 16:17:45
12938,642,Like,1588164531,2020-04-29 16:48:51
12939,67,Comment,1588164237,2020-04-29 16:43:57
12940,675,Like,1588163020,2020-04-29 16:23:40
12941,698,Emoticon,1588167793,2020-04-29 17:43:13
12942,764,Like,1588165217,2020-04-29 17:00:17
12943,808,Emoticon,1588163631,2020-04-29 16:33:51
12944,727,Like,1588169054,2020-04-29 18:04:14
12945,669,Emoticon,1588163749,2020-04-29 16:35:49
12946,714,Like,1588164726,2020-04-29 16:52:06
12947,675,Like,1588166294,2020-04-29 17:18:14
12948,646,Emoticon,1588166281,2020-04-29 17:18:01
12949,650,Comment,1588168073,2020-04-29 17:47:53
12950,667,Emoticon,1588163703,2020-04-29 16:35:03
12951,695,Comment,1588163733,2020-04-29 16:35:33
12952,683,Like,1588164237,2020-04-29 16:43:57
12953,683,Comment,1588166170,2020-04-29 17:16:10
12954,666,Comment,1588166786,2020-04-29 17:26:26
12955,695,Comment,1588165711,2020-04-29 17:08:31
12956,642,Emoticon,1588165408,2020-04-29 17:03:28
12957,635,Comment,1588165043,2020-04-29 16:57:23
12958,808,Like,1588168890,2020-04-29 18:01:30
12959,718,Emoticon,1588162894,2020-04-29 16:21:34
12960,690,Like,1588166520,2020-04-29 17:22:00
12961,66,Comment,1588162621,2020-04-29 16:17:01
12962,698,Comment,1588167063,2020-04-29 17:31:03
12963,691,Comment,1588167015,2020-04-29 17:30:15
12964,67,Comment,1588165799,2020-04-29 17:09:59
12965,733,Emoticon,1588164155,2020-04-29 16:42:35
12966,723,Comment,1588168469,2020-04-29 17:54:29
12967,671,Like,1588165279,2020-04-29 17:01:19
12968,708,Comment,1588167111,2020-04-29 17:31:51
12969,719,Comment,1588161423,2020-04-29 15:57:03
12970,647,Like,1588164811,2020-04-29 16:53:31
12971,717,Like,1588165040,2020-04-29 16:57:20
12972,737,Emoticon,1588166447,2020-04-29 17:20:47
12973,638,Comment,1588164763,2020-04-29 16:52:43
12974,685,Like,1588163686,2020-04-29 16:34:46
12975,672,Like,1588161604,2020-04-29 16:00:04
12976,716,Emoticon,1588166759,2020-04-29 17:25:59
12977,667,Like,1588161518,2020-04-29 15:58:38
12978,671,Comment,1588166615,2020-04-29 17:23:35
12979,700,Like,1588165543,2020-04-29 17:05:43
12980,639,Emoticon,1588161870,2020-04-29 16:04:30
12981,734,Like,1588162495,2020-04-29 16:14:55
12982,287,Emoticon,1588163176,2020-04-29 16:26:16
12983,675,Like,1588164962,2020-04-29 16:56:02
12984,65,Comment,1588166445,2020-04-29 17:20:45
12985,667,Comment,1588164412,2020-04-29 16:46:52
12986,516,Comment,1588164518,2020-04-29 16:48:38
12987,705,Comment,1588165088,2020-04-29 16:58:08
12988,675,Emoticon,1588167361,2020-04-29 17:36:01
12989,66,Emoticon,1588166324,2020-04-29 17:18:44
12990,703,Emoticon,1588164010,2020-04-29 16:40:10
12991,642,Emoticon,1588165847,2020-04-29 17:10:47
12992,667,Emoticon,1588167841,2020-04-29 17:44:01
12993,695,Comment,1588164731,2020-04-29 16:52:11
12994,729,Emoticon,1588164714,2020-04-29 16:51:54
12995,653,Comment,1588165868,2020-04-29 17:11:08
12996,717,Comment,1588166961,2020-04-29 17:29:21
12997,726,Emoticon,1588165498,2020-04-29 17:04:58
12998,667,Comment,1588165313,2020-04-29 17:01:53
12999,661,Emoticon,1588164668,2020-04-29 16:51:08
13000,644,Like,1588166157,2020-04-29 17:15:57
13001,694,Like,1588161705,2020-04-29 16:01:45
13002,693,Comment,1588165535,2020-04-29 17:05:35
13003,664,Like,1588168665,2020-04-29 17:57:45
13004,66,Comment,1588164499,2020-04-29 16:48:19
13005,690,Like,1588165072,2020-04-29 16:57:52
13006,690,Comment,1588160888,2020-04-29 15:48:08
13007,683,Emoticon,1588163150,2020-04-29 16:25:50
13008,658,Like,1588160644,2020-04-29 15:44:04
13009,634,Like,1588165250,2020-04-29 17:00:50
13010,73,Like,1588166558,2020-04-29 17:22:38
13011,705,Like,1588161867,2020-04-29 16:04:27
13012,709,Comment,1588166089,2020-04-29 17:14:49
13013,74,Like,1588164589,2020-04-29 16:49:49
13014,669,Like,1588162186,2020-04-29 16:09:46
13015,644,Emoticon,1588164630,2020-04-29 16:50:30
13016,714,Like,1588168410,2020-04-29 17:53:30
13017,664,Comment,1588166706,2020-04-29 17:25:06
13018,716,Emoticon,1588166943,2020-04-29 17:29:03
13019,68,Comment,1588167567,2020-04-29 17:39:27
13020,639,Like,1588164996,2020-04-29 16:56:36
13021,660,Like,1588161729,2020-04-29 16:02:09
13022,638,Like,1588162108,2020-04-29 16:08:28
13023,692,Like,1588164544,2020-04-29 16:49:04
13024,720,Emoticon,1588167593,2020-04-29 17:39:53
13025,645,Comment,1588160278,2020-04-29 15:37:58
13026,636,Like,1588165198,2020-04-29 16:59:58
13027,731,Like,1588168467,2020-04-29 17:54:27
13028,699,Emoticon,1588167142,2020-04-29 17:32:22
13029,708,Emoticon,1588165922,2020-04-29 17:12:02
13030,69,Emoticon,1588171361,2020-04-29 18:42:41
13031,669,Comment,1588164689,2020-04-29 16:51:29
13032,680,Comment,1588165259,2020-04-29 17:00:59
13033,684,Like,1588164924,2020-04-29 16:55:24
13034,287,Emoticon,1588162053,2020-04-29 16:07:33
13035,715,Emoticon,1588165561,2020-04-29 17:06:01
13036,638,Comment,1588164563,2020-04-29 16:49:23
13037,667,Emoticon,1588164551,2020-04-29 16:49:11
13038,736,Emoticon,1588162818,2020-04-29 16:20:18
13039,667,Like,1588162895,2020-04-29 16:21:35
13040,678,Like,1588165195,2020-04-29 16:59:55
13041,668,Like,1588164589,2020-04-29 16:49:49
13042,637,Emoticon,1588165465,2020-04-29 17:04:25
13043,682,Comment,1588164783,2020-04-29 16:53:03
13044,808,Comment,1588164679,2020-04-29 16:51:19
13045,711,Like,1588163908,2020-04-29 16:38:28
13046,728,Comment,1588165049,2020-04-29 16:57:29
13047,664,Like,1588163669,2020-04-29 16:34:29
13048,685,Comment,1588164577,2020-04-29 16:49:37
13049,666,Comment,1588165690,2020-04-29 17:08:10
13050,667,Comment,1588163655,2020-04-29 16:34:15
13051,67,Comment,1588166948,2020-04-29 17:29:08
13052,690,Emoticon,1588165119,2020-04-29 16:58:39
13053,70,Emoticon,1588167309,2020-04-29 17:35:09
13054,666,Like,1588168797,2020-04-29 17:59:57
13055,734,Comment,1588164466,2020-04-29 16:47:46
13056,678,Emoticon,1588163552,2020-04-29 16:32:32
13057,726,Comment,1588166126,2020-04-29 17:15:26
13058,70,Like,1588168162,2020-04-29 17:49:22
13059,650,Like,1588164545,2020-04-29 16:49:05
13060,516,Emoticon,1588166362,2020-04-29 17:19:22
13061,639,Like,1588164587,2020-04-29 16:49:47
13062,732,Like,1588166450,2020-04-29 17:20:50
13063,66,Comment,1588167566,2020-04-29 17:39:26
13064,715,Comment,1588163789,2020-04-29 16:36:29
13065,701,Comment,1588164849,2020-04-29 16:54:09
13066,700,Emoticon,1588165689,2020-04-29 17:08:09
13067,691,Emoticon,1588162741,2020-04-29 16:19:01
13068,691,Emoticon,1588163836,2020-04-29 16:37:16
13069,710,Comment,1588162107,2020-04-29 16:08:27
13070,658,Emoticon,1588166676,2020-04-29 17:24:36
13071,737,Emoticon,1588163796,2020-04-29 16:36:36
13072,671,Comment,1588166294,2020-04-29 17:18:14
13073,731,Emoticon,1588165785,2020-04-29 17:09:45
13074,68,Emoticon,1588160324,2020-04-29 15:38:44
13075,693,Comment,1588164075,2020-04-29 16:41:15
13076,662,Like,1588165905,2020-04-29 17:11:45
13077,645,Like,1588164920,2020-04-29 16:55:20
13078,465,Comment,1588164552,2020-04-29 16:49:12
13079,721,Emoticon,1588163153,2020-04-29 16:25:53
13080,680,Comment,1588166460,2020-04-29 17:21:00
13081,657,Like,1588164726,2020-04-29 16:52:06
13082,634,Emoticon,1588167847,2020-04-29 17:44:07
13083,655,Comment,1588165715,2020-04-29 17:08:35
13084,690,Emoticon,1588166126,2020-04-29 17:15:26
13085,707,Like,1588167737,2020-04-29 17:42:17
13086,730,Comment,1588166671,2020-04-29 17:24:31
13087,699,Emoticon,1588164915,2020-04-29 16:55:15
13088,657,Emoticon,1588165508,2020-04-29 17:05:08
13089,684,Comment,1588163181,2020-04-29 16:26:21
13090,733,Comment,1588163297,2020-04-29 16:28:17
13091,705,Like,1588165936,2020-04-29 17:12:16
13092,69,Emoticon,1588161122,2020-04-29 15:52:02
13093,788,Like,1588164919,2020-04-29 16:55:19
13094,639,Like,1588161099,2020-04-29 15:51:39
13095,718,Emoticon,1588163687,2020-04-29 16:34:47
13096,718,Emoticon,1588164219,2020-04-29 16:43:39
13097,705,Like,1588165118,2020-04-29 16:58:38
13098,732,Like,1588164086,2020-04-29 16:41:26
13099,720,Comment,1588164990,2020-04-29 16:56:30
13100,736,Comment,1588167001,2020-04-29 17:30:01
13101,712,Like,1588163428,2020-04-29 16:30:28
13102,661,Like,1588165248,2020-04-29 17:00:48
13103,722,Comment,1588163191,2020-04-29 16:26:31
13104,713,Comment,1588166612,2020-04-29 17:23:32
13105,646,Comment,1588168002,2020-04-29 17:46:42
13106,75,Comment,1588165156,2020-04-29 16:59:16
13107,635,Comment,1588164310,2020-04-29 16:45:10
13108,726,Emoticon,1588163425,2020-04-29 16:30:25
13109,636,Like,1588165292,2020-04-29 17:01:32
13110,664,Like,1588165953,2020-04-29 17:12:33
13111,719,Emoticon,1588167700,2020-04-29 17:41:40
13112,650,Like,1588162911,2020-04-29 16:21:51
13113,646,Comment,1588167667,2020-04-29 17:41:07
13114,640,Like,1588163055,2020-04-29 16:24:15
13115,686,Comment,1588168733,2020-04-29 17:58:53
13116,715,Like,1588166390,2020-04-29 17:19:50
13117,690,Like,1588165236,2020-04-29 17:00:36
13118,68,Like,1588165248,2020-04-29 17:00:48
13119,712,Comment,1588163635,2020-04-29 16:33:55
13120,634,Emoticon,1588164406,2020-04-29 16:46:46
13121,697,Emoticon,1588169246,2020-04-29 18:07:26
13122,71,Comment,1588162634,2020-04-29 16:17:14
13123,714,Comment,1588166062,2020-04-29 17:14:22
13124,643,Like,1588165492,2020-04-29 17:04:52
13125,664,Comment,1588163189,2020-04-29 16:26:29
13126,465,Comment,1588165594,2020-04-29 17:06:34
13127,720,Comment,1588164429,2020-04-29 16:47:09
13128,681,Emoticon,1588160124,2020-04-29 15:35:24
13129,665,Like,1588165207,2020-04-29 17:00:07
13130,667,Like,1588169698,2020-04-29 18:14:58
13131,722,Like,1588163129,2020-04-29 16:25:29
13132,737,Emoticon,1588166449,2020-04-29 17:20:49
13133,715,Emoticon,1588167297,2020-04-29 17:34:57
13134,415,Comment,1588167548,2020-04-29 17:39:08
13135,668,Comment,1588167584,2020-04-29 17:39:44
13136,735,Comment,1588166969,2020-04-29 17:29:29
13137,118,Like,1588165802,2020-04-29 17:10:02
13138,667,Emoticon,1588165350,2020-04-29 17:02:30
13139,677,Like,1588163257,2020-04-29 16:27:37
13140,697,Like,1588163524,2020-04-29 16:32:04
13141,415,Like,1588167695,2020-04-29 17:41:35
13142,661,Like,1588168661,2020-04-29 17:57:41
13143,642,Like,1588166379,2020-04-29 17:19:39
13144,710,Like,1588164509,2020-04-29 16:48:29
13145,652,Comment,1588162817,2020-04-29 16:20:17
13146,68,Comment,1588163148,2020-04-29 16:25:48
13147,685,Like,1588163084,2020-04-29 16:24:44
13148,71,Comment,1588165514,2020-04-29 17:05:14
13149,733,Emoticon,1588168351,2020-04-29 17:52:31
13150,703,Emoticon,1588163626,2020-04-29 16:33:46
13151,687,Comment,1588165755,2020-04-29 17:09:15
13152,677,Like,1588164138,2020-04-29 16:42:18
13153,680,Emoticon,1588163805,2020-04-29 16:36:45
13154,415,Emoticon,1588162916,2020-04-29 16:21:56
13155,689,Emoticon,1588161283,2020-04-29 15:54:43
13156,465,Like,1588166473,2020-04-29 17:21:13
13157,73,Emoticon,1588164426,2020-04-29 16:47:06
13158,725,Comment,1588164620,2020-04-29 16:50:20
13159,695,Emoticon,1588165103,2020-04-29 16:58:23
13160,833,Like,1588163738,2020-04-29 16:35:38
13161,684,Like,1588163775,2020-04-29 16:36:15
13162,641,Like,1588170204,2020-04-29 18:23:24
13163,642,Emoticon,1588163888,2020-04-29 16:38:08
13164,647,Emoticon,1588163726,2020-04-29 16:35:26
13165,693,Comment,1588164906,2020-04-29 16:55:06
13166,708,Like,1588162752,2020-04-29 16:19:12
13167,644,Like,1588166011,2020-04-29 17:13:31
13168,415,Emoticon,1588164338,2020-04-29 16:45:38
13169,678,Emoticon,1588164393,2020-04-29 16:46:33
13170,634,Comment,1588166293,2020-04-29 17:18:13
13171,118,Like,1588166706,2020-04-29 17:25:06
13172,516,Like,1588158739,2020-04-29 15:12:19
13173,702,Like,1588162931,2020-04-29 16:22:11
13174,657,Emoticon,1588165286,2020-04-29 17:01:26
13175,808,Emoticon,1588168462,2020-04-29 17:54:22
13176,662,Comment,1588166011,2020-04-29 17:13:31
13177,728,Emoticon,1588163841,2020-04-29 16:37:21
13178,683,Like,1588163145,2020-04-29 16:25:45
13179,640,Comment,1588163994,2020-04-29 16:39:54
13180,678,Like,1588164255,2020-04-29 16:44:15
13181,680,Like,1588163198,2020-04-29 16:26:38
13182,701,Like,1588163662,2020-04-29 16:34:22
13183,647,Like,1588167861,2020-04-29 17:44:21
13184,729,Comment,1588165895,2020-04-29 17:11:35
13185,727,Like,1588166330,2020-04-29 17:18:50
13186,692,Emoticon,1588165441,2020-04-29 17:04:01
13187,69,Comment,1588163215,2020-04-29 16:26:55
13188,73,Emoticon,1588163910,2020-04-29 16:38:30
13189,733,Emoticon,1588164488,2020-04-29 16:48:08
13190,693,Like,1588165260,2020-04-29 17:01:00
13191,65,Like,1588167307,2020-04-29 17:35:07
13192,705,Like,1588163385,2020-04-29 16:29:45
13193,708,Emoticon,1588166081,2020-04-29 17:14:41
13194,710,Emoticon,1588165443,2020-04-29 17:04:03
13195,71,Emoticon,1588164405,2020-04-29 16:46:45
13196,643,Comment,1588167609,2020-04-29 17:40:09
13197,670,Emoticon,1588163923,2020-04-29 16:38:43
13198,643,Comment,1588168185,2020-04-29 17:49:45
13199,658,Emoticon,1588166038,2020-04-29 17:13:58
13200,658,Emoticon,1588166346,2020-04-29 17:19:06
13201,731,Like,1588168328,2020-04-29 17:52:08
13202,69,Emoticon,1588165607,2020-04-29 17:06:47
13203,675,Like,1588166670,2020-04-29 17:24:30
13204,643,Emoticon,1588160664,2020-04-29 15:44:24
13205,696,Emoticon,1588164078,2020-04-29 16:41:18
13206,646,Like,1588166155,2020-04-29 17:15:55
13207,729,Like,1588159386,2020-04-29 15:23:06
13208,679,Comment,1588167974,2020-04-29 17:46:14
13209,717,Comment,1588166506,2020-04-29 17:21:46
13210,833,Comment,1588169634,2020-04-29 18:13:54
13211,733,Emoticon,1588164355,2020-04-29 16:45:55
13212,667,Comment,1588163977,2020-04-29 16:39:37
13213,722,Like,1588167375,2020-04-29 17:36:15
13214,682,Emoticon,1588165103,2020-04-29 16:58:23
13215,722,Comment,1588167818,2020-04-29 17:43:38
13216,712,Comment,1588165118,2020-04-29 16:58:38
13217,647,Comment,1588164180,2020-04-29 16:43:00
13218,688,Emoticon,1588163971,2020-04-29 16:39:31
13219,646,Emoticon,1588167596,2020-04-29 17:39:56
13220,711,Comment,1588167357,2020-04-29 17:35:57
13221,700,Like,1588164819,2020-04-29 16:53:39
13222,683,Comment,1588163232,2020-04-29 16:27:12
13223,694,Like,1588165113,2020-04-29 16:58:33
13224,681,Emoticon,1588169237,2020-04-29 18:07:17
13225,638,Emoticon,1588167394,2020-04-29 17:36:34
13226,698,Comment,1588166625,2020-04-29 17:23:45
13227,655,Emoticon,1588166523,2020-04-29 17:22:03
13228,687,Like,1588164919,2020-04-29 16:55:19
13229,639,Emoticon,1588167416,2020-04-29 17:36:56
13230,695,Like,1588164114,2020-04-29 16:41:54
13231,716,Emoticon,1588163956,2020-04-29 16:39:16
13232,704,Comment,1588165926,2020-04-29 17:12:06
13233,639,Comment,1588165881,2020-04-29 17:11:21
13234,639,Emoticon,1588166311,2020-04-29 17:18:31
13235,706,Comment,1588163971,2020-04-29 16:39:31
13236,722,Comment,1588163908,2020-04-29 16:38:28
13237,665,Comment,1588166056,2020-04-29 17:14:16
13238,657,Like,1588167987,2020-04-29 17:46:27
13239,73,Emoticon,1588165707,2020-04-29 17:08:27
13240,68,Like,1588165899,2020-04-29 17:11:39
13241,706,Comment,1588163657,2020-04-29 16:34:17
13242,675,Like,1588162534,2020-04-29 16:15:34
13243,673,Emoticon,1588165004,2020-04-29 16:56:44
13244,692,Emoticon,1588165021,2020-04-29 16:57:01
13245,723,Like,1588165425,2020-04-29 17:03:45
13246,667,Like,1588165508,2020-04-29 17:05:08
13247,668,Emoticon,1588167072,2020-04-29 17:31:12
13248,659,Like,1588163894,2020-04-29 16:38:14
13249,640,Emoticon,1588165937,2020-04-29 17:12:17
13250,665,Comment,1588166985,2020-04-29 17:29:45
13251,729,Like,1588163144,2020-04-29 16:25:44
13252,65,Emoticon,1588165438,2020-04-29 17:03:58
13253,698,Emoticon,1588162250,2020-04-29 16:10:50
13254,653,Comment,1588165853,2020-04-29 17:10:53
13255,717,Comment,1588166565,2020-04-29 17:22:45
13256,695,Comment,1588163684,2020-04-29 16:34:44
13257,764,Like,1588163647,2020-04-29 16:34:07
13258,731,Emoticon,1588166699,2020-04-29 17:24:59
13259,715,Emoticon,1588167709,2020-04-29 17:41:49
13260,680,Like,1588168187,2020-04-29 17:49:47
13261,658,Emoticon,1588164402,2020-04-29 16:46:42
13262,695,Like,1588165216,2020-04-29 17:00:16
13263,673,Like,1588164095,2020-04-29 16:41:35
13264,703,Comment,1588167097,2020-04-29 17:31:37
13265,713,Like,1588167608,2020-04-29 17:40:08
13266,652,Emoticon,1588164935,2020-04-29 16:55:35
13267,648,Comment,1588169658,2020-04-29 18:14:18
13268,694,Emoticon,1588165708,2020-04-29 17:08:28
13269,663,Comment,1588166427,2020-04-29 17:20:27
13270,641,Comment,1588167351,2020-04-29 17:35:51
13271,661,Comment,1588165783,2020-04-29 17:09:43
13272,714,Like,1588168442,2020-04-29 17:54:02
13273,727,Emoticon,1588162940,2020-04-29 16:22:20
13274,694,Comment,1588164513,2020-04-29 16:48:33
13275,680,Comment,1588167354,2020-04-29 17:35:54
13276,788,Emoticon,1588161213,2020-04-29 15:53:33
13277,707,Comment,1588166992,2020-04-29 17:29:52
13278,639,Emoticon,1588169893,2020-04-29 18:18:13
13279,723,Like,1588165349,2020-04-29 17:02:29
13280,415,Comment,1588164981,2020-04-29 16:56:21
13281,714,Comment,1588164458,2020-04-29 16:47:38
13282,659,Comment,1588165428,2020-04-29 17:03:48
13283,658,Emoticon,1588165902,2020-04-29 17:11:42
13284,653,Like,1588167392,2020-04-29 17:36:32
13285,74,Like,1588164416,2020-04-29 16:46:56
13286,642,Like,1588169235,2020-04-29 18:07:15
13287,764,Comment,1588163560,2020-04-29 16:32:40
13288,516,Like,1588164091,2020-04-29 16:41:31
13289,642,Like,1588166401,2020-04-29 17:20:01
13290,726,Comment,1588168924,2020-04-29 18:02:04
13291,65,Emoticon,1588168126,2020-04-29 17:48:46
13292,723,Emoticon,1588164994,2020-04-29 16:56:34
13293,695,Comment,1588168176,2020-04-29 17:49:36
13294,639,Emoticon,1588163523,2020-04-29 16:32:03
13295,666,Like,1588165455,2020-04-29 17:04:15
13296,700,Comment,1588166624,2020-04-29 17:23:44
13297,644,Comment,1588167322,2020-04-29 17:35:22
13298,687,Like,1588163156,2020-04-29 16:25:56
13299,688,Comment,1588164991,2020-04-29 16:56:31
13300,649,Emoticon,1588164736,2020-04-29 16:52:16
13301,118,Like,1588165945,2020-04-29 17:12:25
13302,67,Emoticon,1588165070,2020-04-29 16:57:50
13303,695,Comment,1588165681,2020-04-29 17:08:01
13304,691,Comment,1588164162,2020-04-29 16:42:42
13305,718,Comment,1588168078,2020-04-29 17:47:58
13306,706,Comment,1588165690,2020-04-29 17:08:10
13307,73,Comment,1588160799,2020-04-29 15:46:39
13308,808,Emoticon,1588163980,2020-04-29 16:39:40
13309,703,Like,1588165718,2020-04-29 17:08:38
13310,670,Comment,1588163033,2020-04-29 16:23:53
13311,671,Emoticon,1588163409,2020-04-29 16:30:09
13312,698,Emoticon,1588163910,2020-04-29 16:38:30
13313,465,Comment,1588165197,2020-04-29 16:59:57
13314,638,Like,1588165999,2020-04-29 17:13:19
13315,717,Comment,1588167433,2020-04-29 17:37:13
13316,636,Emoticon,1588167582,2020-04-29 17:39:42
13317,713,Emoticon,1588164391,2020-04-29 16:46:31
13318,732,Emoticon,1588163801,2020-04-29 16:36:41
13319,729,Comment,1588164947,2020-04-29 16:55:47
13320,17,Like,1588164071,2020-04-29 16:41:11
13321,67,Like,1588164203,2020-04-29 16:43:23
13322,648,Like,1588167265,2020-04-29 17:34:25
13323,678,Like,1588165361,2020-04-29 17:02:41
13324,655,Comment,1588163856,2020-04-29 16:37:36
13325,69,Emoticon,1588167816,2020-04-29 17:43:36
13326,692,Emoticon,1588164268,2020-04-29 16:44:28
13327,712,Comment,1588167651,2020-04-29 17:40:51
13328,634,Emoticon,1588165941,2020-04-29 17:12:21
13329,707,Like,1588165876,2020-04-29 17:11:16
13330,75,Like,1588166703,2020-04-29 17:25:03
13331,672,Comment,1588168362,2020-04-29 17:52:42
13332,735,Emoticon,1588165972,2020-04-29 17:12:52
13333,670,Comment,1588163413,2020-04-29 16:30:13
13334,657,Emoticon,1588165683,2020-04-29 17:08:03
13335,636,Comment,1588168293,2020-04-29 17:51:33
13336,705,Comment,1588165264,2020-04-29 17:01:04
13337,415,Comment,1588163464,2020-04-29 16:31:04
13338,709,Emoticon,1588167606,2020-04-29 17:40:06
13339,17,Emoticon,1588164734,2020-04-29 16:52:14
13340,694,Comment,1588166611,2020-04-29 17:23:31
13341,683,Emoticon,1588167412,2020-04-29 17:36:52
13342,662,Like,1588162890,2020-04-29 16:21:30
13343,689,Like,1588166560,2020-04-29 17:22:40
13344,641,Like,1588164580,2020-04-29 16:49:40
